addr,event,start,end,freq,size,DR,sample
00:80:E1:15:05:AB:D0:6C,RX,1731942400.978,1731942406.997,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942407.004,1731942414.022,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942414.030,1731942420.046,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942420.054,1731942426.075,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,RX,1731942426.083,1731942432.095,869525000,0,2,2
00:80:E1:15:05:AB:D0:6C,TX,1731942627.602,1731942627.975,867300000,21,2,3
00:80:E1:15:05:AB:D0:6C,TX,1731942657.608,1731942657.940,868300000,18,2,3
00:80:E1:15:05:AB:D0:6C,TX,1731942687.614,1731942687.946,868300000,18,2,3
00:80:E1:15:05:AB:D0:6C,TX,1731942717.620,1731942717.952,867700000,18,2,3
00:80:E1:15:05:AB:D0:6C,TX,1731942747.626,1731942747.958,868100000,18,2,3
00:80:E1:15:05:AB:D0:6C,TX,1731942777.632,1731942777.964,867300000,18,2,3
00:80:E1:15:05:AB:D0:6C,TX,1731942807.638,1731942807.970,867700000,18,2,3
00:80:E1:15:05:AB:D0:6C,TX,1731942837.643,1731942837.975,868500000,18,2,3
00:80:E1:15:05:AB:D0:6C,TX,1731942867.649,1731942867.981,867300000,18,2,3
00:80:E1:15:05:AB:D0:6C,TX,1731942897.655,1731942897.987,868100000,18,2,3
00:80:E1:15:05:AB:D0:6C,TX,1731942927.661,1731942927.993,868500000,18,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731942927.661,1731942929.534,868500000,0,2,3
00:80:E1:15:05:AB:D0:6C,TX,1731942929.551,1731942929.883,867700000,15,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731942929.551,1731942931.261,867700000,0,2,3
00:80:E1:15:05:AB:D0:6C,TX,1731942935.149,1731942935.481,867900000,15,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731942935.149,1731942936.858,867900000,0,2,3
00:80:E1:15:05:AB:D0:6C,TX,1731942936.865,1731942937.197,867300000,18,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943210.876,1731943237.883,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943237.890,1731943243.915,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943243.923,1731943250.933,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943250.941,1731943256.955,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943256.963,1731943262.988,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943262.997,1731943268.998,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943269.006,1731943276.024,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943276.032,1731943282.048,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943282.056,1731943288.069,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943288.077,1731943294.098,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943294.105,1731943301.119,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943301.128,1731943307.145,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943307.153,1731943313.179,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943313.186,1731943320.201,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943320.209,1731943326.212,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943326.220,1731943332.232,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943332.240,1731943338.253,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943338.261,1731943345.285,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943345.294,1731943351.309,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943351.318,1731943357.336,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943357.344,1731943363.360,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943363.368,1731943370.388,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943370.395,1731943376.414,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943376.422,1731943382.429,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943382.436,1731943388.453,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943388.461,1731943395.480,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943395.488,1731943401.507,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943401.515,1731943407.528,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943407.536,1731943413.557,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943413.565,1731943420.569,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943420.577,1731943426.597,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943426.604,1731943432.616,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943432.625,1731943438.641,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943438.649,1731943445.676,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943445.683,1731943451.691,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943451.700,1731943457.718,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943457.725,1731943464.741,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943464.750,1731943470.765,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943470.773,1731943476.791,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943476.799,1731943482.814,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943482.822,1731943489.849,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943489.857,1731943495.865,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943495.873,1731943501.885,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943501.892,1731943507.911,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943507.919,1731943514.937,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943514.945,1731943520.960,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943520.968,1731943526.984,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943526.992,1731943533.009,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943533.016,1731943540.035,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943540.043,1731943546.059,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943546.067,1731943552.073,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,RX,1731943552.081,1731943558.096,869525000,0,2,3
00:80:E1:15:05:AB:D0:6C,TX,1731947754.618,1731947754.991,868300000,21,2,5
00:80:E1:15:05:AB:D0:6C,TX,1731947784.624,1731947784.956,867700000,18,2,5
00:80:E1:15:05:AB:D0:6C,TX,1731947814.630,1731947814.962,867900000,18,2,5
00:80:E1:15:05:AB:D0:6C,TX,1731947844.636,1731947844.968,867500000,18,2,5
00:80:E1:15:05:AB:D0:6C,TX,1731947874.642,1731947874.974,867700000,18,2,5
00:80:E1:15:05:AB:D0:6C,TX,1731947904.648,1731947904.980,868500000,18,2,5
00:80:E1:15:05:AB:D0:6C,TX,1731947934.654,1731947934.986,867300000,18,2,5
00:80:E1:15:05:AB:D0:6C,TX,1731947964.659,1731947964.991,868300000,18,2,5
00:80:E1:15:05:AB:D0:6C,TX,1731947994.665,1731947994.997,868500000,18,2,5
00:80:E1:15:05:AB:D0:6C,TX,1731948024.671,1731948025.003,867900000,18,2,5
00:80:E1:15:05:AB:D0:6C,TX,1731948054.677,1731948055.009,867900000,18,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948054.677,1731948056.550,867900000,0,2,5
00:80:E1:15:05:AB:D0:6C,TX,1731948056.642,1731948056.974,867300000,15,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948056.642,1731948058.352,867300000,0,2,5
00:80:E1:15:05:AB:D0:6C,TX,1731948062.240,1731948062.572,867700000,15,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948062.240,1731948063.949,867700000,0,2,5
00:80:E1:15:05:AB:D0:6C,TX,1731948063.956,1731948064.288,867100000,18,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948362.967,1731948364.988,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948364.996,1731948371.019,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948371.027,1731948378.043,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948378.051,1731948384.062,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948384.070,1731948390.086,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948390.094,1731948396.113,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948396.121,1731948403.142,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948403.150,1731948409.164,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948409.173,1731948415.191,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948415.198,1731948421.217,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948421.225,1731948428.241,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948428.250,1731948434.268,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948434.276,1731948440.291,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948440.299,1731948446.308,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948446.316,1731948453.334,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948453.342,1731948459.359,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948459.366,1731948465.383,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948465.391,1731948471.400,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948471.407,1731948478.429,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948478.437,1731948484.446,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948484.454,1731948490.467,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948490.475,1731948497.497,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948497.505,1731948503.523,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948503.530,1731948509.534,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948509.542,1731948515.563,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948515.571,1731948522.589,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948522.598,1731948528.613,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948528.620,1731948534.638,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948534.646,1731948540.660,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948540.668,1731948547.678,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948547.686,1731948553.700,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948553.708,1731948559.722,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948559.730,1731948565.744,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948565.752,1731948572.774,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948572.781,1731948578.802,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948578.810,1731948584.825,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948584.833,1731948590.850,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948590.858,1731948597.877,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948597.885,1731948603.900,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948603.907,1731948605.915,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948605.921,1731948609.949,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948609.957,1731948615.972,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948615.980,1731948622.998,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948623.006,1731948629.023,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948629.030,1731948635.047,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948635.056,1731948641.076,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948641.084,1731948648.100,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948648.108,1731948654.128,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948654.136,1731948660.155,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948660.162,1731948667.180,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948667.188,1731948673.208,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948673.216,1731948679.229,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,RX,1731948679.237,1731948685.252,869525000,0,2,5
00:80:E1:15:05:AB:D0:6C,TX,1731944086.009,1731944086.382,868100000,21,2,4
00:80:E1:15:05:AB:D0:6C,TX,1731944116.015,1731944116.347,868300000,18,2,4
00:80:E1:15:05:AB:D0:6C,TX,1731944146.021,1731944146.353,867700000,18,2,4
00:80:E1:15:05:AB:D0:6C,TX,1731944176.027,1731944176.359,867900000,18,2,4
00:80:E1:15:05:AB:D0:6C,TX,1731944206.033,1731944206.365,867500000,18,2,4
00:80:E1:15:05:AB:D0:6C,TX,1731944236.039,1731944236.371,867700000,18,2,4
00:80:E1:15:05:AB:D0:6C,TX,1731944266.044,1731944266.376,867100000,18,2,4
00:80:E1:15:05:AB:D0:6C,TX,1731944296.050,1731944296.382,867100000,18,2,4
00:80:E1:15:05:AB:D0:6C,TX,1731944326.056,1731944326.388,868300000,18,2,4
00:80:E1:15:05:AB:D0:6C,TX,1731944356.062,1731944356.394,868300000,18,2,4
00:80:E1:15:05:AB:D0:6C,TX,1731944386.068,1731944386.400,867700000,18,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944386.068,1731944387.941,867700000,0,2,4
00:80:E1:15:05:AB:D0:6C,TX,1731944387.958,1731944388.290,867900000,15,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944387.958,1731944389.667,867900000,0,2,4
00:80:E1:15:05:AB:D0:6C,TX,1731944393.556,1731944393.888,867500000,15,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944393.556,1731944395.265,867500000,0,2,4
00:80:E1:15:05:AB:D0:6C,TX,1731944395.272,1731944395.604,867500000,18,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944693.283,1731944696.192,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944696.200,1731944702.205,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944702.212,1731944709.232,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944709.240,1731944715.247,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944715.254,1731944721.270,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944721.278,1731944727.292,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944727.301,1731944734.318,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944734.326,1731944740.341,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944740.349,1731944746.366,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944746.374,1731944753.380,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944753.388,1731944759.405,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944759.413,1731944765.428,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944765.436,1731944771.453,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944771.460,1731944778.478,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944778.486,1731944784.495,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944784.502,1731944790.517,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944790.525,1731944796.542,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944796.549,1731944803.567,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944803.575,1731944809.590,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944809.598,1731944815.616,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944815.624,1731944821.639,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944821.647,1731944828.665,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944828.672,1731944834.688,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944834.696,1731944840.713,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944840.721,1731944846.736,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944846.745,1731944853.762,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944853.770,1731944859.782,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944859.791,1731944865.818,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944865.826,1731944871.840,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944871.848,1731944878.860,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944878.868,1731944884.885,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944884.893,1731944890.904,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944890.912,1731944897.917,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944897.924,1731944903.947,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944903.955,1731944909.964,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944909.972,1731944915.990,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944915.998,1731944923.023,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944923.031,1731944929.048,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944929.056,1731944935.064,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944935.072,1731944941.086,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944941.094,1731944948.117,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944948.125,1731944954.140,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944954.148,1731944960.166,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944960.173,1731944966.189,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944966.197,1731944973.220,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944973.229,1731944979.235,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944979.243,1731944985.263,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944985.271,1731944991.282,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944991.290,1731944998.306,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731944998.315,1731945004.321,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731945004.329,1731945010.348,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,RX,1731945010.357,1731945016.366,869525000,0,2,4
00:80:E1:15:05:AB:D0:6C,TX,1731692452.095,1731692453.579,868100000,21,0,1
00:80:E1:15:05:AB:D0:6C,TX,1731692482.101,1731692483.422,868500000,18,0,1
00:80:E1:15:05:AB:D0:6C,TX,1731692512.107,1731692513.428,867700000,18,0,1
00:80:E1:15:05:AB:D0:6C,TX,1731692542.112,1731692543.434,868100000,18,0,1
00:80:E1:15:05:AB:D0:6C,TX,1731692572.118,1731692573.440,867500000,18,0,1
00:80:E1:15:05:AB:D0:6C,TX,1731692602.124,1731692603.445,867500000,18,0,1
00:80:E1:15:05:AB:D0:6C,TX,1731692632.130,1731692633.451,868500000,18,0,1
00:80:E1:15:05:AB:D0:6C,TX,1731692662.136,1731692663.457,867300000,18,0,1
00:80:E1:15:05:AB:D0:6C,TX,1731692692.142,1731692693.463,868100000,18,0,1
00:80:E1:15:05:AB:D0:6C,TX,1731692722.148,1731692723.469,868300000,18,0,1
00:80:E1:15:05:AB:D0:6C,TX,1731692752.153,1731692753.475,867900000,18,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731692752.153,1731692756.643,867900000,0,0,1
00:80:E1:15:05:AB:D0:6C,TX,1731692756.660,1731692757.817,868100000,15,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731692756.660,1731692760.331,868100000,0,0,1
00:80:E1:15:05:AB:D0:6C,TX,1731692764.221,1731692765.378,867300000,15,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731692764.221,1731692767.892,867300000,0,0,1
00:80:E1:15:05:AB:D0:6C,TX,1731692767.899,1731692769.220,867700000,18,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693065.909,1731693070.147,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693070.154,1731693090.200,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693090.209,1731693111.252,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693111.260,1731693132.314,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693132.321,1731693152.368,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693152.376,1731693173.425,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693173.433,1731693194.484,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693194.492,1731693214.537,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693214.545,1731693235.597,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693235.605,1731693256.656,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693256.664,1731693276.713,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693276.721,1731693297.772,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693297.779,1731693318.833,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693318.841,1731693338.877,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693338.885,1731693359.942,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693359.950,1731693380.996,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693381.004,1731693401.056,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693401.064,1731693422.117,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693422.125,1731693442.174,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693442.182,1731693463.238,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693463.246,1731693484.282,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693484.290,1731693504.338,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693504.346,1731693525.408,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693525.416,1731693546.461,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693546.469,1731693566.520,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693566.528,1731693587.580,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693587.588,1731693608.636,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693608.644,1731693628.690,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693628.697,1731693649.741,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693649.749,1731693670.797,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693670.805,1731693690.855,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693690.862,1731693711.920,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693711.928,1731693732.974,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693732.982,1731693753.020,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693753.027,1731693774.072,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693774.080,1731693795.127,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693795.135,1731693815.189,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693815.196,1731693836.250,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693836.258,1731693849.399,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693849.403,1731693857.310,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693857.317,1731693877.370,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693877.378,1731693898.420,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693898.428,1731693919.480,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693919.487,1731693939.541,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693939.549,1731693960.598,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693960.607,1731693981.661,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731693981.669,1731694001.708,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731694001.716,1731694022.768,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731694022.775,1731694043.832,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731694043.840,1731694063.888,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731694063.897,1731694084.942,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731694084.950,1731694106.000,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,RX,1731694106.008,1731694126.058,869525000,0,0,1
00:80:E1:15:05:AB:D0:6C,TX,1731948874.871,1731948876.356,868100000,21,0,2
00:80:E1:15:05:AB:D0:6C,TX,1731948904.877,1731948906.198,867300000,18,0,2
00:80:E1:15:05:AB:D0:6C,TX,1731948934.883,1731948936.204,867700000,18,0,2
00:80:E1:15:05:AB:D0:6C,TX,1731948964.889,1731948966.210,867100000,18,0,2
00:80:E1:15:05:AB:D0:6C,TX,1731948994.895,1731948996.216,867300000,18,0,2
00:80:E1:15:05:AB:D0:6C,TX,1731949024.901,1731949026.222,868300000,18,0,2
00:80:E1:15:05:AB:D0:6C,TX,1731949054.906,1731949056.228,868300000,18,0,2
00:80:E1:15:05:AB:D0:6C,TX,1731949084.912,1731949086.234,867700000,18,0,2
00:80:E1:15:05:AB:D0:6C,TX,1731949114.918,1731949116.239,867900000,18,0,2
00:80:E1:15:05:AB:D0:6C,TX,1731949144.924,1731949146.245,867500000,18,0,2
00:80:E1:15:05:AB:D0:6C,TX,1731949174.930,1731949176.251,867700000,18,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949174.930,1731949179.419,867700000,0,0,2
00:80:E1:15:05:AB:D0:6C,TX,1731949179.435,1731949180.593,867100000,15,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949179.435,1731949183.106,867100000,0,0,2
